kepada	O
pihak	O
terkait	O
,	O
misalnya	O
DKP	O
Simeulue	LOC
"	O
kata	O
Aprizal	O
Akbar	O
.	O

Sebelumnya	O
,	O
Dinas	O
Kelautan	O
dan	O
Perikanan	O
(	O
DKP	O
)	O
Kabupaten	LOC
Simeulue	LOC
menangkap	O
kapal	O
penangkap	O
ikan	O
luar	O
daerah	O
karena	O
beroperasi	O
di	O
wilayah	O
tangkapan	O
ikan	O
nelayan	O
tradisional	O
di	O
Pulau	LOC
Simeulue	LOC
.	O

Aceh	LOC
-	O
Pemerintah	O
Kabupaten	LOC
Simeulue	LOC
melalui	O
Dinas	O
Pariwisata	O
mengembangkan	O
bungker	O
peninggalan	O
perang	EVENT
dunia	EVENT
kedua	O
oleh	O
militer	O
Jepang	LOC
sebagai	O
objek	O
wisata	O
guna	O
menarik	O
kunjungan	O
wisatawan	O
ke	O
kabupaten	O
kepulauan	O
di	O
Samudra	O
Hindia	O
tersebut	O
.	O

Kepala	O
Dinas	O
Pariwisata	O
Simeulue	LOC
Asmanuddin	O
di	O
Simeulue	LOC
,	O
Jumat	TIME
,	O
mengatakan	O
pihaknya	O
sudah	O
memugar	O
sejumlah	O
bungker	O
Jepang	LOC
untuk	O
dijadikan	O
objek	O
wisata	O
sejarah	O
di	O
Pulau	LOC
Simeulue	LOC
.	O

Beberapa	O
bungker	O
telah	O
kami	O
pugar	O
dan	O
jadikan	O
lokasi	O
wisata.	O
Termasuk	O
memasukannya	O
buku	O
opanduan	O
bjek	O
wisata	O
yang	O
bisa	O
dikunjungi	O
di	O
Simeulue	LOC
,	O
"	O
kata	O
Asmanuddin	O
.	O

Asmanuddin	O
mengatakan	O
bungker	O
peninggalan	O
Jepang	LOC
yang	O
biasa	O
disebut	O
korok-korok	O
oleh	O
warga	O
Simeulue	LOC
ada	O
di	O
beberapa	O
lokasi	O
.	O

Seperti	O
di	O
Desa	LOC
Labuan	LOC
Bakti	LOC
,	O
Desa	LOC
Labuan	LOC
Bajau	LOC
,	O
Desa	LOC
Sua-Sua	LOC
.	O

Kemudian	O
,	O
Desa	LOC
Hulu	LOC
Sua-Sua	LOC
,	O
Desa	LOC
Kampung	LOC
Aie	LOC
,	O
Desa	LOC
Araban	LOC
,	O
Desa	LOC
Babang	LOC
,	O
Desa	LOC
Lugu	LOC
,	O
Desa	LOC
Suak	LOC
Baru	LOC
,	O
Desa	LOC
Gunung	LOC
Menggek	LOC
,	O
Desa	LOC
Naibos	LOC
,	O
dan	O
Desa	LOC
Malasin	LOC
.	O

Hanya	O
saja	O
,	O
kata	O
Asmanuddin	O
,	O
karena	O
keterbatasan	O
anggaran	O
masih	O
banyak	O
bungker	O
Jepang	LOC
Simeulue	LOC
belum	O
bisa	O
di	O
pugar	O
dan	O
saat	O
ini	O
kondisinya	O
sangat	O
memprihatinkan	O
.	O

Warga	O
Desa	LOC
Pulau	LOC
Siumat	LOC
,	O
Kecamatan	O
Simeulue	LOC
Timur	LOC
,	O
Kabupaten	LOC
Simeulue	LOC
,	O
menggunakan	O
air	O
kelapa	O
untuk	O
kebutuhan	O
sehari-hari	O
jika	O
sedang	O
kemarau	O
dan	O
cuaca	O
buruk	O
melanda	O
perairan	O
Samudra	LOC
Hindia	LOC
.	O

Kepala	O
Desa	LOC
Pulau	LOC
Siumat	LOC
Aryunan	LOC
di	O
Simeuelu	LOC
,	O
Senin	O
,	O
menuturkan	O
hingga	O
saat	O
ini	O
di	O
desa	O
di	O
pulau	O
terluar	O
Indonesia	LOC
yang	O
berada	O
di	O
Samudra	LOC
Hindia	LOC
tersebut	O
belum	O
ada	O
sumber	O
air	O
bersih	O
yang	O
bisa	O
digunakan	O
dengan	O
baik	O
.	O

Bupati	O
Simeulue	LOC
,	O
Aceh	LOC
,	O
Erli	O
Hasim	O
mengimbau	O
,	O
warga	O
agar	O
tidak	O
terpapar	O
dengan	O
informasi	O
bohong	O
atau	O
hoaks	O
tentang	O
vaksin	O
Covid-19	EVENT
yang	O
banyak	O
beredar	O
di	O
tengah	O
masyarakat	O
.	O

Menurut	O
Erli	O
,	O
hoaks	EVENT
dapat	O
mempengaruhi	O
tingkat	O
partisipasi	O
masyarakat	O
mengikuti	O
program	O
vaksinasi	O
Covid-19	EVENT
.	O

"	O
Saya	O
harap	O
jangan	O
ada	O
informasi	O
miring	O
atau	O
hoaks	O
lagi	O
yang	O
membuat	O
kesan	O
menakutkan	O
bagi	O
masyarakat	O
terhadap	O
vaksin	EVENT
Covid-19	EVENT
ini	O
,	O
"	O
kata	O
Erli	O
,	O
dilansir	O
dari	O
Antara	O
,	O
Jumat	TIME
(16/04/2021)	TIME
.	O

Proses	O
vaksinasi	O
Covid-19	O
di	O
Simeulue	LOC
telah	O
berjalan	O
selama	O
32	O
hari	O
kerja	O
dan	O
tercatat	O
sebanyak	O
1.230	O
warga	O
daerah	O
kepulauan	LOC
itu	O
sudah	O
divaksin	O
.	O

Sementara	O
,	O
Direktur	O
Rumah	O
Sakit	O
Umum	O
Daerah	O
(	O
RSUD	O
)	O
Kabupaten	LOC
Simeulue	LOC
,	LOC
Aceh	LOC
,	O
Farhan	O
menyatakan	O
kegiatan	O
vaksinasi	O
Covid-19	EVENT
untuk	O
masyarakat	O
daerah	O
itu	O
dihentikan	O
selama	O
bulan	O
suci	O
Ramadhan	EVENT
1442	TIME
hijriah	O
.	O

"	O
Iya	O
,	O
selama	O
bulan	O
Ramadhan	EVENT
ini	O
vaksinasi	O
kita	O
hentikan	O
,	O
"	O
kata	O
Farhan	O
.	O

Bupati	O
Simeulue	O
,	O
Aceh	LOC
Erli	O
Hasim	O
bersama	O
Wakil	O
Bupati	O
Afridawati	O
positif	O
terinfeksi	O
COVID-19	O
sesuai	O
hasil	O
pemeriksaan	O
kesehatan	O
yang	O
dilakukan	O
di	O
dua	O
laboratorium	O
kesehatan	O
di	O
Banda	LOC
Aceh	LOC
,	O
Ibu	O
Kota	O
Provinsi	LOC
Aceh	LOC
.	O

"	O
Alhamdulillah	O
,	O
kondisi	O
kesehatan	O
bapak	O
bupati	O
dan	O
ibu	O
wakil	O
bupati	O
sampai	O
saat	O
ini	O
berada	O
dalam	O
kondisi	O
normal	O
,	O
"	O
kata	O
Juru	O
Bicara	O
Satuan	O
Tugas	O
Penanganan	O
COVID-19	O
Kabupaten	LOC
Simeulue	LOC
Aceh	LOC
,	O
Ali	O
Muhayatsyah	O
yang	O
dihubungi	O
dari	O
Meulaboh	LOC
,	O
Aceh	LOC
Barat	LOC
,	O
Minggu	TIME
(20/09/2020)	TIME
malam	TIME
.	O

Menurutnya	O
,	O
kedua	O
pimpinan	O
daerah	O
kepulauan	O
terluar	O
Aceh	LOC
tersebut	O
kini	O
masih	O
menjalani	O
isolasi	O
mandiri	O
di	O
Banda	LOC
Aceh	LOC
.	O

Ali	O
Muhayatsyah	O
menyatakan	O
,	O
Bupati	O
Simeulue	LOC
Erli	O
Hasim	O
dan	O
Wakil	O
Bupati	O
Afridawati	O
diduga	O
terpapar	O
virus	O
corona	O
saat	O
melakukan	O
perjalanan	O
dinas	O
luar	O
daerah	O
ke	O
Kota	LOC
Banda	LOC
Aceh	LOC
,	O
dilansir	O
Antara	O
.	O

Namun	O
,	O
proses	O
pemeriksaan	O
kesehatan	O
keduanya	O
dilakukan	O
di	O
tempat	O
terpisah	O
,	O
Bupati	O
Erli	O
Hasim	O
melakukan	O
tes	O
usap	O
(	O
swab	O
)	O
mandiri	O
di	O
Laboratorium	O
Fakultas	O
Kedokteran	O
Universitas	LOC
Syiah	LOC
Kuala	LOC
(	O
Unsyiah	O
)	O
Banda	LOC
Aceh	LOC
.	O

Sementara	O
Wakil	O
Bupati	O
Afridawati	O
melakukan	O
tes	O
usap	O
di	O
Laboratorium	O
Balitbangkes	O
Aceh	O
di	O
Banda	LOC
Aceh	LOC
.	O

"	O
Meski	O
dinyatakan	O
terpapar	O
COVID-19	EVENT
,	O
bapak	O
bupati	O
dan	O
ibu	O
wakil	O
bupati	O
tidak	O
mengalami	O
gejala	O
,	O
"	O
katanya	O
.	O

Satgas	O
COVID-19	EVENT
Kabupaten	LOC
Simeulue	LOC
,	LOC
Aceh	LOC
juga	O
meminta	O
kepada	O
masyarakat	O
di	O
daerah	O
kepulauan	O
ini	O
agar	O
semakin	O
meningkatkan	O
kewaspadaan	O
diri	O
,	O
karena	O
COVID-19	EVENT
memang	O
nyata	O
adanya	O
.	O

Ia	O
mengimbau	O
kepada	O
masyarakat	O
agar	O
selalu	O
mematuhi	O
protokol	O
kesehatan	O
saat	O
beraktivitas	O
sehari-hari	O
,	O
di	O
antaranya	O
dengan	O
memakai	O
masker	O
,	O
menjaga	O
jarak	O
,	O
menghindari	O
kerumunan	O
,	O
menjaga	O
kesehatan	O
,	O
rajin	O
mencuci	O
tangan	O
,	O
serta	O
meningkatkan	O
ibadah	O
kepada	O
Allah	O
SWT	O
.	O

Tim	O
Jaksa	O
Penyidik	O
Pidana	O
Khusus	O
Kejaksaan	O
Tinggi	O
Aceh	LOC
menahan	O
tersangka	O
pelaku	O
tindak	O
pidana	O
korupsi	O
pada	O
Perusahaan	O
Daerah	O
Kabupaten	LOC
Simeulue	LOC
(	O
PDKS	O
)	O
tahun	O
2002	TIME
sampai	O
dengan	O
tahun	O
2012	TIME
.	O

Kerugian	O
negara	O
dari	O
kasus	O
itu	O
mencapai	O
Rp11,08	O
miliar	O
,	O
Penahanan	EVENT
terhadap	O
tersangka	O
dengan	O
inisial	O
D	O
yang	O
merupakan	O
mantan	O
bupati	O
Simeulue	LOC
dua	O
periode	O
ini	O
dilakukan	O
setelah	O
menjalani	O
pemeriksaan	O
oleh	O
Jaksa	O
Penyidik	O
Pidsus	O
dengan	O
sangkaan	O
melanggar	O
pasal	O
2	O
ayat	O
(	O
1	O
)	O
jo	O
pasal	O
3	O
jo.	O
pasal	O
12	O
huruf	O
e	O
,	O
jo	O
pasal	O
11	O
UU.RI.NO.31	O
tahun	O
1999	TIME
tentang	O
Pemberantasan	O
Tipikor	O
sebagaimana	O
diubah	O
dengan	O
UU.RO.NO.20	O
tahun	O
2001	TIME
tentang	O
perubahan	O
atas	O
UU.RI.NO.31	O
tahun	O
2019	TIME
tentang	O
Pemberantasan	O
TIPIKOR	O
jo.	O
pasal	O
55	O
ayat	O
(	O
1	O
)	O
ke-1	O
KUHP	O
j.	O
.	O

pasal	O
64	O
KUHP.	O
Dijelaskan	O
dalam	O
keterangan	O
tertulis	O
Kepala	O
Pusat	O
Penerangan	O
Umum	O
Kejagung	O
,	O
Mukri	O
,	O
perbuatan	O
tersangka	O
tersebut	O
dilakukan	O
pada	O
saat	O
menjabat	O
sebagai	O
Bupati	O
Simeulue	LOC
terkait	O
dengan	O
dugaan	O
tindak	O
pidana	O
korupsi	O
penyertaan	O
modal	O
Pemerintah	O
Kabupaten	O
Simeulu	O
kepada	O
Perusahan	O
Daerah	O
Kabupaten	LOC
Simeulu	LOC
(	O
PDKS	O
)	O
sejak	O
tahun	O
2002	TIME
sampai	O
dengan	O
tahun	O
2012	TIME
.	O

Saat	O
ini	O
tersangka	O
ditahan	O
dan	O
dibawa	O
ke	O
Lembaga	O
Pemasyarakatan	O
(	O
LAPAS	O
)	O
Kelas	O
II.A	O
Banda	LOC
Aceh	LOC
di	O
Kaju	O
untuk	O
menjalani	O
penahanan	O
nya	O
selama	O
20	TIME
(	TIME
dua	TIME
puluh	TIME
)	TIME
hari	TIME
ke	TIME
depan	TIME
,	O
terhitung	O
mulai	O
tanggal	O
(29/07/2019)	TIME
berdasarkan	O
Surat	O
Perintah	O
Penahanan	O
Kepala	O
Kejaksaan	O
Tinggi	O
Aceh	LOC
Nomor	O
:	O
PRINT	O
–	O
584	O
/	O
L.1.5	O
/	O
Fd.1	O
/	O
(07/2019)	TIME
tanggal	O
(29/07/2019)	TIME
.	O

Jakarta	LOC
-	O
Tahun	EVENT
Baru	EVENT
Islam	EVENT
menjadi	O
hari	O
yang	O
dinantikan	O
oleh	O
umat	O
muslim	O
.	O

Di	O
Pulau	LOC
Simeulue	LOC
,	O
Tahun	EVENT
Baru	EVENT
Islam	EVENT
dirayakan	O
dengan	O
pawai	EVENT
.	O

-	O
Pulau	LOC
Sinabang	LOC
di	O
Provinsi	LOC
Aceh	LOC
mungkin	O
lebih	O
dikenal	O
wisman	O
karena	O
ombaknya	O
.	O

Buat	O
kamu	O
yang	O
mau	O
liburan	EVENT
ke	O
sini	O
,	O
ini	O
aneka	O
destinasi	O
surfingnya	EVENT
.	O

Selain	O
Pulau	LOC
Sabang	LOC
di	O
Provinsi	LOC
Aceh	LOC
,	O
Kabupaten	LOC
Simeulue	LOC
di	O
Pulau	LOC
Sinabang	LOC
juga	O
menjadi	O
primadona	O
wisman	O
.	O

Bedanya	O
,	O
wisman	O
yang	O
datang	O
ke	O
Pulau	LOC
Sinabang	LOC
mayoritas	O
adalah	O
penggila	O
surfing	O
.	O

Dalam	O
ekspedisi	O
Tim	O
detikcom	O
dengan	O
Bank	O
BRI	O
di	O
Sinabang	LOC
dari	O
28	O
Agustus	TIME
(05/09/2019)	TIME
,	O
detikcom	O
pun	O
mengunjungi	O
sejumlah	O
pantai	O
cantik	O
di	O
sana	O
yang	O
populer	O
dengan	O
ombaknya	O
.	O

Salah	O
satu	O
yang	O
cukup	O
populer	O
adalah	O
Pantai	LOC
Matanurung	LOC
di	O
Kecamatan	LOC
Teupah	LOC
Tengah	LOC
.	O

Berlokasi	O
kurang	O
dari	O
10	TIME
menit	TIME
kalau	O
dari	O
Bandar	LOC
Udara	LOC
Lasikin	LOC
,	O
pantai	LOC
ini	O
diapit	O
oleh	O
dua	O
penginapan	O
surfing	O
.

Yang	O
pertama	O
adalah	O
Sea	LOC
Salt	LOC
Resort	LOC
yang	O
dimiliki	O
investor	O
asing	O
.	O

Lalu	O
di	O
belakangnya	O
ada	O
Ranu	LOC
Surf	LOC
Camp	LOC
yang	O
dimiliki	O
oleh	O
putra	O
daerah	O
,	O
Ranu	O
Amilus	O
.	O

Lalu	O
ada	O
Pantai	LOC
Pulau	LOC
Tapah	LOC
di	O
Kecamatan	LOC
Teupah	LOC
Selatan	LOC
.	O

Untuk	O
mencapainya	O
,	O
traveler	O
harus	O
lebih	O
dulu	O
menyeberang	O
ke	O
Pulau	LOC
Tapah	LOC
sebelum	O
menuju	O
pantai	O
.	O

Kemudian	O
ada	O
juga	O
Pantai	O
Nancala	LOC
di	O
Kecamatan	LOC
Teupah	LOC
Barat	LOC
.	O

Jaraknya	O
27	O
Km	O
dari	O
pusat	O
Kota	LOC
Sinabang	LOC
.	O

Selain	O
memiliki	O
ombak	O
,	O
Pantai	LOC
Nancala	LOC
juga	O
kerap	O
jadi	O
venue	O
langganan	O
lomba	O
surfing	O
.	O

Bahkan	O
di	O
saat	O
tertentu	O
,	O
ombak	O
yang	O
ada	O
di	O
pantai	O
ini	O
bahkan	O
bisa	O
menembus	O
5	O
meter	O
!	O
Bergeser	O
ke	O
Pantai	O
Alus-alus	O
yang	O
masih	O
di	O
Kecamatan	LOC
Teupah	LOC
Selatan	LOC
,	O
pantai	O
ini	O
memiliki	O
ombak	O
yang	O
tidak	O
tinggi	O
serta	O
tiada	O
karang	O
.	O

Hal	O
itu	O
membuat	O
para	O
pecinta	O
surfing	EVENT
yang	O
belum	O
terlalu	O
mahir	O
datang	O
ke	O
pantai	LOC
ini	O
.	O

Jika	O
traveler	O
mengaku	O
pecinta	O
surfing	EVENT
,	O
waktu	O
terbaik	O
untuk	O
datang	O
ke	O
Sinabang	LOC
adalah	O
pada	O
bulan	O
Agustus	TIME
hingga	TIME
Desember	TIME
.	O

Ikuti	O
terus	O
berita	O
tentang	O
ekspedisi	O
di	O
pulau-pulau	O
terdepan	O
Indonesia	O
di	O
tapalbatas.detik.com	O
Aceh	O
-	O
Simeulue	LOC
di	O
Pulau	O
Sinabang	LOC
tak	O
hanya	O
dikenal	O
sebagai	O
penghasil	O
lobster	O
.	O

Kini	O
Simeulue	LOC
juga	O
terkenal	O
sebagai	O
penghasil	O
gurita	O
.	O

Bank	O
BRI	O
Sinabang	LOC
Bank	O
BRI	O
Sinabang	LOC
Kepala	O
Unit	O
BRI	O
Sinabang	LOC
yang	O
bernama	O
Deny	O
Syahputra	O
Kepala	O
Unit	O
BRI	O
Sinabang	LOC
yang	O
bernama	O
Deny	O
Syahputra	O
-	O
Perlahan	O
,	O
Pulau	LOC
Sinabang	LOC
di	O
Provinsi	LOC
Aceh	LOC
mulai	O
memajukan	O
sektor	O
pariwisata	O
di	O
sana	O
.	O

Hadir	O
di	O
sana	O
,	O
Bank	O
BRI	O
pun	O
ikut	O
terlibat.Terpisah	O
dari	O
pulau	O
utama	O
di	O
Provinsi	LOC
Aceh	LOC
,	O
tak	O
menjadikan	O
Kabupaten	LOC
Simeulue	LOC
di	O
Pulau	LOC
Sinabang	LOC
tertinggal	O
.	O

Berkat	O
pariwisata	O
dan	O
hasil	O
lautnya	O
,	O
Sinabang	LOC
mulai	O
menunjukkan	O
pamornya.Di	O
kalangan	O
wisatawan	O
asing	O
atau	O
wisman	O
,	O
Pulau	LOC
Sinabang	LOC
pun	O
cukup	O
dilirik	O
karena	O
ombaknya	O
yang	O
menantang	O
dan	O
tersebar	O
di	O
sejumlah	O
titik	O
.	O

Yang	O
membuatnya	O
lebih	O
menarik	O
,	O
pulau	O
ini	O
masih	O
lebih	O
sepi	O
dari	O
Bali	LOC
yang	O
sudah	O
jauh	O
lebih	O
populer.Di	O
luar	O
pihak	O
Pemprov	O
Aceh	LOC
dan	O
Pemkab	O
Simeulue	LOC
,	O
perkembangan	O
pariwisata	O
di	O
Pulau	LOC
Sinabang	LOC
pun	O
turut	O
didukung	O
oleh	O
stakeholder	O
lain	O
seperti	O
Bank	O
BRI	O
yang	O
juga	O
hadir	O
di	O
sana	O
.	O

Pada	O
kunjungan	O
detikcom	O
ke	O
Pulau	LOC
Sinabang	LOC
dari	O
28	O
Agustus	TIME
(05/09/2019)	TIME
,	O
hal	O
itu	O
pun	O
dilihat	O
langsung	O
oleh	O
Tim	O
detikcom	O
yang	O
bekerjasama	O
dengan	O
Bank	O
BRI	O
.	O

Ditemui	O
detikcom	O
di	O
lokasi	O
,	O
Kepala	O
Unit	O
BRI	O
Sinabang	LOC
yang	O
bernama	O
Deny	O
Syahputra	O
pun	O
menjelaskan	O
beberapa	O
peran	O
serta	O
Bank	O
BRI	O
di	O
Sinabang	LOC
.	O

Pantai	O
Lantik	LOC
misalnya	O
,	O
Bank	O
BRI	O
mendukung	O
para	O
UMKM	O
yang	O
ada	O
di	O
sana	O
lewat	O
pinjaman	O
uang	O
untuk	O
para	O
nasabahnya	O
.	O

Dengan	O
begitu	O
,	O
para	O
UMKM	O
bisa	O
mengembangkan	O
usahanya.	O
"	O
Di	O
Pantai	LOC
Lantik	LOC
itu	O
banyak	O
sekali	O
yang	O
dijajakan	O
,	O
salah	O
satunya	O
adalah	O
makanan	O
khas	O
Simeulue	LOC
.	O

Seperti	O
diketahui	O
,	O
olahraga	EVENT
surfing	EVENT
memang	O
sedang	O
naik	O
daun	O
di	O
Sinabang	LOC
.	O

Ranu	LOC
Surf	LOC
Camp	LOC
sama	O
Nani	LOC
Resort	LOC
,	O
mereka	O
nasabah	O
kredit	O
kita	O
,	O
"	O
ujar	O
Deny.Aktif	O
membantu	O
para	O
UMKM	O
dan	O
pengusaha	O
pariwisata	O
lokal	O
,	O
Deny	O
juga	O
memberikan	O
tawaran	O
menarik	O
untuk	O
para	O
stakeholder	O
lainnya	O
dalam	O
bentuk	O
pinjaman	O
uang	O
yang	O
cukup	O
bersahabat	O
.	O

"	O
Yang	O
bagus	O
pinjaman	O
KUR	O
Mikro	O
sampai	O
Rp	O
25	O
juta	O
,	O
"	O
terang	O
Deny.Itulah	O
beberapa	O
andil	O
Bank	O
BRI	O
dalam	O
membangun	O
pariwisata	O
Sinabang	LOC
.	O

Di	O
luar	O
yang	O
sudah	O
dilakukan	O
,	O
tentu	O
di	O
masa	O
depan	O
Bank	O
BRI	O
akan	O
punya	O
lebih	O
banyak	O
program	O
menarik	O
untuk	O
mendukung	O
pariwisata	O
Sinabang	LOC
.	O

Salah	O
satu	O
warung	O
Instagramable	O
di	O
Teupah	LOC
Barat	LOC
Salah	O
satu	O
warung	O
Instagramable	O
di	O
Teupah	LOC
Barat	LOC
Sri	O
Wahyuni	O
,	O
nasabah	O
Bank	O
BRI	O
sekaligus	O
pemilik	O
warung	O
Sri	O
Wahyuni	O
,	O
nasabah	O
Bank	O
BRI	O
sekaligus	O
pemilik	O
warung	O
Pantai	O
ini	O
merupakan	O
salah	O
satu	O
yang	O
dikembangkan	O
Pemkab	O
Pantai	O
ini	O
merupakan	O
salah	O
satu	O
yang	O
dikembangkan	O
Pemkab	O
-	O
Bicara	O
soal	O
pantai	O
di	O
Kabupaten	LOC
Simeulue	LOC
,	O
Pulau	LOC
Sinabang	LOC
,	O
banyak	O
yang	O
bisa	O
jadi	O
rekomendasi	O
.	O

Salah	O
satu	O
yang	O
cukup	O
populer	O
adalah	O
Pantai	LOC
Lantik	LOC
di	O
Teupah	LOC
Barat	LOC
.	O

Berjarak	LOC
sekitar	O
setengah	TIME
jam	TIME
perjalanan	O
darat	O
dari	O
pusat	O
Kota	LOC
Sinabang	LOC
,	O
Pantai	LOC
Lantik	LOC
merupakan	O
salah	O
satu	O
yang	O
bisa	O
dikunjungi	O
traveler	O
pencinta	O
pantai	O
saat	O
berkunjung	O
ke	O
Simeulue.	LOC
.	O

Memiliki	O
nama	O
lain	O
Pantai	O
Alaik	O
Sektare	O
,	O
Pantai	LOC
Lantik	LOC
memiliki	O
pasir	O
putih	O
dan	O
ombak	O
yang	O
relatif	O
tenang	O
.	O

Hal	O
tersebut	O
membuat	O
pantai	O
ini	O
cocok	O
untuk	O
dikunjungi	O
oleh	O
traveler	O
yang	O
membawa	O
serta	O
si	O
buah	O
hati.Selain	O
itu	O
,	O
Pantai	LOC
Lantik	LOC
juga	O
dilengkapi	O
dengan	O
sederetan	O
warung	O
sederhana	O
yang	O
dijajakan	O
oleh	O
para	O
pengusaha	O
UMKM	O
.	O

Menu	O
yang	O
disajikan	O
pun	O
cukup	O
beragam	O
,	O
seperti	O
mie	O
aceh	O
,	O
mie	O
udang	O
,	O
kelapa	O
muda	O
hingga	O
kulner	O
lokal	O
seperti	O
Memek	O
dan	O
Tabaha.Dijelaskan	O
oleh	O
salah	O
satu	O
penjaja	O
lokal	O
bernama	O
Sri	O
Wahyuni	O
pada	O
tim	O
detikcom	O
dan	O
Bank	O
BRI	O
saat	O
berkunjung	O
di	O
lokasi	O
pada	O
28	O
Agustus	TIME
(05/09/2019)	TIME
lalu	O
,	O
ia	O
bercerita	O
kalau	O
dirinya	O
dan	O
deretan	O
penjual	O
di	O
Pantai	LOC
Lantik	LOC
masih	O
cenderung	O
baru	O
.	O

"	O
Lebih	O
kurang	O
ada	O
30	O
pedagang	O
di	O
sini	O
,	O
baru	O
tahun	O
ini	O
,	O
"	O
ujar	O
Sri.Walau	O
sudah	O
ada	O
dari	O
dulu	O
,	O
tapi	O
pihak	O
Pemkab	O
Simeulue	LOC
diketahui	O
baru	O
membenahi	O
dan	O
merapikan	O
Pantai	LOC
Lantik	LOC
ini	O
baru-baru	O
saja	O
.	O

Sebelum	O
menempati	O
posisi	O
warung	O
terkini	O
yang	O
lebih	O
dekat	O
pantai	O
,	O
dahulu	O
ia	O
lebih	O
dulu	O
berjualan	O
tepat	O
di	O
pinggir	O
jalan.Dalam	O
perjalanannya	O
,	O
Sri	O
benar-benar	O
merintis	O
usahanya	O
dari	O
nol	O
.	O

Malah	O
,	O
Sri	O
sampai	O
mendekor	O
halaman	O
warungnya	O
dengan	O
payung	O
warna-warni.	O
Sangat	O
kekinian	O
!	O
Cerita	O
Sri	O
di	O
Pantai	O
Lantik	LOC
pun	O
turut	O
diamini	O
oleh	O
pihak	O
Kepala	O
Unit	O
BRI	O
Sinabang	LOC
,	O
Deny	O
Syahputra	O
.	O

Dikatakan	O
olehnya	O
,	O
pihak	O
BRI	O
Sinabang	LOC
memang	O
tengah	O
melebarkan	O
sayapnya	O
di	O
pantai	O
tersebut	O
melalui	O
kemitraan	O
dengan	O
para	O
pedagang	O
.	O

